id,handle,geo_age_max,geo_age_min,pol_age_max,pol_age_min
12012,ZIEBELL,99.4785214785215,-33.0669330669331,806.632,-33.752
12013,MNDLML,107.902097902098,-30.6703296703297,668.05,-27.54
12014,LYBECK,101.59040959041,-33.0789210789211,781.424,-34.497
12015,UNION,111.874125874126,-31.0729270729271,1184.304,-25.232
15248,ALBERTL3,90.0054945054945,-47.2647352647353,554.79,9.974
12024,EVRHRTLK,109.612387612388,-31.6923076923077,784.483,-26.842
13029,SHARKEY,11956.0699300699,-50.5574425574426,12186.585,67.001
13032,KIMBLE,12523.1758241758,-50.951048951049,12131.606,-42.645
13051,WESTOLAF,9065.44655344655,82.6453546453546,8956.135,-14.466
13056,OAKGLEN,127.246753246753,-30.03996003996,143.414,-32.684
13057,CAMPLAKE,108.859140859141,-30.8681318681319,599.698,-24.853
14270,BASSK,1024.75924075924,-42.993006993007,1081.291,67.95
14403,SALLIE,69.8181818181818,-21.1538461538462,192.074,-19.1
14435,MNPPJL,89.8821178821179,-31.018981018981,554.539,-26.018
14535,LILY,638.659340659341,-46.0659340659341,708.159,64.132
14537,KELLYDUD,6491.35364635365,-38.961038961039,7570.492,17.893
